所有人,74.88953124606488,pos,3,n
感动,74.7789245986133,pos,2,v
医护,74.70128910075518,pos,2,n
电影频道,74.54175809860922,pos,4,n
战,74.38633353499662,pos,1,n
能够,74.30760543678286,pos,2,v
配图,74.19883015244491,pos,2,v
一切顺利,74.06965520915489,pos,4,i
同时,73.98549162108023,pos,2,c
同胞,73.86783334847223,pos,2,n
起来,73.77181448036788,pos,2,v
帮助,73.58356388543444,pos,2,v
心,73.42699922844855,pos,1,n
团肖,73.40831361001095,pos,2,n
视频,73.39757076847641,pos,2,n
家人,73.09624462347094,pos,2,n
逆行,73.05193356168488,pos,2,v
快,72.85317401895279,pos,1,a
新,72.81382109065763,pos,1,a
保护,72.77601669228248,pos,2,v
继续,72.73480397815914,pos,2,v
再,72.72754241797963,pos,1,d
行动,72.70974445514494,pos,2,vn
捐款,72.58267082466409,pos,2,v
春晚,72.37512045268306,pos,2,t
疫,72.36143635348238,pos,1,n
每个,72.3209566998101,pos,2,r
喜乐,72.15439750394576,pos,2,ns
团队,72.00346072039927,pos,2,n
尽快,71.89890463239007,pos,2,d
微笑,71.78271398401574,pos,2,vn
带,71.75383787129601,pos,1,v
X,71.70370448923073,pos,1,x
记录,71.6362613232403,pos,2,n
自己,71.57054904943487,pos,2,r
平凡,71.47397820367635,pos,2,a
传递,71.44808353704737,pos,2,v
让,71.31767445716926,pos,1,v
结束,71.29716019980603,pos,2,v
联盟,71.1810091344445,pos,2,j
到来,71.12398578545704,pos,2,d
顺利,71.11562362715819,pos,2,ad
啦,70.8490569317411,pos,1,y
众志成城,70.64020707103509,pos,4,n
默默,70.48714444246433,pos,2,d
未来,70.45375345105523,pos,2,t
哟,70.30317952658652,pos,1,zg
医疗,70.27476338787656,pos,2,n
伟大,70.24039091537105,pos,2,a
链接,70.2299237445015,pos,2,n
寒冬,70.21928052858868,pos,2,t
身体健康,70.01930333599611,pos,4,l
安全,69.84074526997883,pos,2,an
健健康康,69.73211621972102,pos,4,nz
全体,69.71337810705178,pos,2,n
世界,69.69471489877668,pos,2,n
共同,69.68516250006849,pos,2,d
谢谢您,69.65402779420776,pos,3,nr
贡献,69.59325165133771,pos,2,n
盼,69.4997889014743,pos,1,v
到达,69.30511314465909,pos,2,v
要,69.29655330659541,pos,1,v
时尚,69.09108642819251,pos,2,n
疫区,68.97079034232769,pos,2,n
重庆,68.95561426987722,pos,2,ns
谢谢,68.9048890859427,pos,2,nr
必胜,68.88977313927903,pos,2,v
胜利,68.86104964724309,pos,2,vn
山河,68.84595883121075,pos,2,ns
评论,68.76542968099002,pos,2,n
安好,68.74818828515644,pos,2,a
投入,68.71911074236723,pos,2,v
共克,68.70130845988942,pos,2,n
顺遂,68.44917728838838,pos,2,v
他们,68.36041715391855,pos,2,r
无私,68.3387152848044,pos,2,b
最,68.2750318000777,pos,1,d
共,68.18910033784525,pos,1,d
战士,68.16538934172081,pos,2,n
前行,67.86741887060634,pos,2,v
万众一心,67.84070665088014,pos,4,i
微,67.80893052358628,pos,1,n
歌颂,67.77693808122926,pos,2,v
入,67.74082719677324,pos,1,v
美好,67.68005096987079,pos,2,a
同行,67.49639657236224,pos,2,j
战争,67.46384419539608,pos,2,n
肖战,67.28213646007684,pos,2,nr
R1SE,67.27198134713723,pos,4,eng
微薄,67.23251674168995,pos,2,a
央视,67.19212057969406,pos,2,j
坚守岗位,67.08502926018858,pos,4,n
更多,67.08346117022822,pos,2,d
凡,67.07180782707785,pos,1,d
哥,67.03072527626887,pos,1,n
会,67.0281125620757,pos,1,v
官博,66.99969154039347,pos,2,nr
凝聚,66.8083425907366,pos,2,v
无疆,66.78720112098615,pos,2,ns
是,66.76711958918271,pos,1,v
吧,66.76031523870942,pos,1,y
时光,66.71991689047282,pos,2,n
温柔,66.36789426516252,pos,2,a
可以,66.35584617942858,pos,2,c
一直,66.34129403424335,pos,2,d
时刻,66.28320772768325,pos,2,n
很快,66.2052308525767,pos,2,d
电影,66.16708641625803,pos,2,n
请,66.16266646128885,pos,1,v
及,66.07351476105126,pos,1,c
医生,66.03725861747967,pos,2,n
防控,65.9936317528533,pos,2,vn
留守,65.9438194307001,pos,2,v
阳光,65.9426867266795,pos,2,nr
展开,65.85052587721111,pos,2,v
鹿,65.71444580941782,pos,1,nr
出征,65.66252131325926,pos,2,v
快乐,65.58840470443309,pos,2,a
上,65.40657185069733,pos,1,f
味,65.12900769386508,pos,1,n
粉丝,65.05904491134126,pos,2,n
快快,65.02129394921081,pos,2,d
李宇春,65.01205597751188,pos,3,nr
分享,64.9475644474783,pos,2,v
积极,64.84080052380615,pos,2,ad
明天,64.78265556948006,pos,2,t
青春,64.71903819929639,pos,2,ns
感人,64.71822023026218,pos,2,n
城市,64.69686186864024,pos,2,ns
打气,64.5706664493238,pos,2,v
正,64.39928682413242,pos,1,d
度过,64.37387187864164,pos,2,v
将,64.36908805065443,pos,1,d
大,64.36404892389956,pos,1,a
开心,64.31517946095445,pos,2,v
西藏,64.22093363263255,pos,2,ns
话,64.20329751573641,pos,1,n
哥哥,64.19533554205849,pos,2,ns
精神,64.16047219853911,pos,2,n
我,64.11637637818805,pos,1,r
你,64.08072681290191,pos,1,r
牵挂,64.00981580658156,pos,2,v
照顾,63.8853627564924,pos,2,v
给予,63.84407357813554,pos,2,v
不会,63.84137552961456,pos,2,v
来,63.82988147420417,pos,1,v
新型,63.79056856916638,pos,2,b
送,63.78189261439867,pos,1,v
黎明,63.754367930735754,pos,2,nr
力所能及,63.66003866848364,pos,4,i
DAYTOY,63.592521546039166,pos,6,eng
偼,63.581232583366635,pos,1,zg
各位,63.466113647542514,pos,2,r
钟南山,63.375275075279745,pos,3,ns
蜀黍,63.289553483711515,pos,2,n
祈福,63.245687702197614,pos,2,nz
传媒,63.23365478274741,pos,2,n
福,63.23302466709852,pos,1,ns
她们,63.086212441677795,pos,2,r
来自,63.05318033477395,pos,2,v
慈善,63.040257862741896,pos,2,nr
哪有什么,62.969272980744066,pos,4,l
也,62.968164084429084,pos,1,d
今天,62.716503025985325,pos,2,t
有,62.6940897738516,pos,1,v
珍惜,62.65134833157571,pos,2,a
一同,62.609789021665556,pos,2,d
不再,62.45746794172605,pos,2,d
好人,62.435872155482556,pos,2,n
西安,62.42003657325434,pos,2,ns
心意,62.342553465629784,pos,2,n
坚定,62.3311378548316,pos,2,a
援助,62.23389498162797,pos,2,vn
新闻,62.19373276951506,pos,2,n
仁心,62.190065003068824,pos,2,n
义务,62.11602509078328,pos,2,n
兰州,62.11220328310637,pos,2,ns
后盾,62.08630312461173,pos,2,n
昌都,61.97975301439649,pos,2,ns
个人,61.94006699071757,pos,2,n
中,61.93844325030561,pos,1,f
过去,61.73740585911124,pos,2,t
后,61.73165050950483,pos,1,f
时期,61.721206199925625,pos,2,n
过后,61.67572169038675,pos,2,t
家,61.65170175819827,pos,1,q
物资,61.62054001933797,pos,2,n
无限,61.613148887078275,pos,2,v
言,61.55636206182929,pos,1,vg
来到,61.53407699467105,pos,2,v
尽,61.48987057675133,pos,1,v
晚安,61.38604839888224,pos,2,n
艺人,61.372506773776266,pos,2,n
小伙伴,61.37074006679356,pos,3,n
转,61.35248621964854,pos,1,v
全国,61.297839195262284,pos,2,n
心愿,61.2420240358568,pos,2,n
人民日报,61.19860207583725,pos,4,nz
大地,61.14548391623808,pos,2,n
累,61.12485293704752,pos,1,a
抗,61.11299858968488,pos,1,v
重要,61.104651460022474,pos,2,a
人人,61.017809871483074,pos,2,n
查看,61.012575192189274,pos,2,v
当然,60.95460943156046,pos,2,d
凤凰网,60.94831995365535,pos,3,nz
力,60.87806042949519,pos,1,n
疫战,60.852213088198255,pos,2,n
接力,60.848390584400896,pos,2,v
每天,60.83040097638969,pos,2,r
信任,60.77137884728631,pos,2,n
措施,60.767320754408786,pos,2,n
援,60.71685968974038,pos,1,vn
担当,60.65557673259136,pos,2,v
M,60.487453798041116,pos,1,x
石家庄,60.47945818604653,pos,3,nr
全文,60.41495260295846,pos,2,n
凯旋归来,60.31990167167436,pos,4,i
特别,60.319830632898466,pos,2,d
发布,60.31524854326018,pos,2,v
流浪,60.17648168435288,pos,2,n
小辫儿,60.16084757076986,pos,3,n
谢谢你们,60.1550225331361,pos,4,nr
岁月,59.95243858529894,pos,2,t
西宁,59.81654243929739,pos,2,ns
钟老,59.73413318789687,pos,2,nr
院士,59.52069789368389,pos,2,n
小,59.456015415280255,pos,1,a
国家,59.30359887095152,pos,2,n
青年,59.167586862227516,pos,2,t
官方,59.158452890365695,pos,2,n
去,59.140936198339645,pos,1,v
同心,59.05318668778983,pos,2,n
时艰,59.046379884994266,pos,2,n
国,59.03511948867554,pos,1,n
发光,59.02468684010339,pos,2,v
而,58.98922977933712,pos,1,c
奔赴,58.973543523122075,pos,2,v
注意安全,58.96802970425243,pos,4,nz
山西,58.953470546365374,pos,2,ns
歌曲,58.90793341571949,pos,2,n
注意,58.84496199124293,pos,2,v
这个,58.78676094538536,pos,2,r
带给,58.74176401099082,pos,2,v
向上,58.69508295948028,pos,2,d
队伍,58.6561682779309,pos,2,n
坚强,58.6281229766308,pos,2,v
后援会,58.597047801863226,pos,3,j
加入,58.585586523574705,pos,2,v
迎来,58.54772186761504,pos,2,v
阿云嘎,58.40280576348549,pos,3,nr
得到,58.39418460884568,pos,2,v
天使,58.394037941798615,pos,2,n
基金,58.36653128411031,pos,2,n
四川,58.362980130983026,pos,2,ns
早日康复,58.35024198739526,pos,4,i
热门,58.33491449583151,pos,2,n
李,58.32363388879769,pos,1,nr
元宵节,58.31179148679228,pos,3,t
冲,58.30555643912237,pos,1,v
人,58.304850722587844,pos,1,n
这次,58.29100508116851,pos,2,r
使命,58.258936783662016,pos,2,v
郑,58.233566793904984,pos,1,ns
陈立农,58.22195543314788,pos,3,nr
歌声,58.17610133446749,pos,2,n
同济,58.16761827707771,pos,2,n
发声,58.15729313610774,pos,2,v
白衣,58.14201088940543,pos,2,n
捐赠,58.14008539489125,pos,2,v
加,58.036863815899956,pos,1,v
下,57.95998059173168,pos,1,f
工作室,57.94437492841107,pos,3,n
师傅,57.92967977368551,pos,2,nr
包,57.903719315745676,pos,1,v
迎接,57.87597777202416,pos,2,v
天津,57.86672719041898,pos,2,ns
非常感谢,57.84456598088613,pos,4,i
特殊,57.739695706624985,pos,2,a
不要,57.66656666250266,pos,2,df
豆浆,57.64304222870311,pos,2,n
梦,57.59408444586868,pos,1,n
宝贝,57.569528265413325,pos,2,nr
消防,57.55293236197223,pos,2,n
以及,57.52346849618316,pos,2,c
湖北省,57.48885030098186,pos,3,ns
所,57.42348516878915,pos,1,c
善良,57.41234530698317,pos,2,a
远方,57.34410394629788,pos,2,s
您,57.155847280221415,pos,1,zg
国泰民安,57.14356181086903,pos,4,nz
阻击战,57.08852058239472,pos,3,n
网,57.014934869370656,pos,1,n
医疗队,56.96415561483699,pos,3,n
辜负,56.956998208196,pos,2,v
云,56.921372845093,pos,1,ns
朋友,56.90915177278069,pos,2,n
依然,56.88166274505336,pos,2,d
捐,56.8712089239201,pos,1,v
路,56.87074194281267,pos,1,n
狂,56.84903189611855,pos,1,zg
秒,56.831659943896355,pos,1,m
湖南,56.80788788115413,pos,2,ns
新年快乐,56.68180751558647,pos,4,l
大学,56.67068222904578,pos,2,n
现,56.65790595899558,pos,1,tg
卫视,56.55979712141129,pos,2,n
Musical,56.51876067514333,pos,7,eng
先锋,56.50902296397963,pos,2,n
脊梁,56.467333267715595,pos,2,n
小小的,56.430390620077375,pos,3,z
祈愿,56.4086329621818,pos,2,v
关注,56.35756215350849,pos,2,v
书法,56.33092095232886,pos,2,n
鼓励,56.312974916288624,pos,2,v
那些,56.31281590621393,pos,2,r
全民,56.27055318339318,pos,2,n
集结,56.19690146688494,pos,2,v
需要,56.180108192295336,pos,2,v
冬天,56.153374253773855,pos,2,t
护士,56.14193709608183,pos,2,n
身边,56.118178874508374,pos,2,s
身,56.09364156873911,pos,1,ng
富强,56.04765734500894,pos,2,v
偶像,56.02941523737723,pos,2,n
火神,55.709351859084535,pos,2,n
医院,55.69002927513197,pos,2,n
无畏,55.680957880028465,pos,2,v
小笼包,55.67445559755693,pos,3,n
演员,55.589366882967404,pos,2,n
他,55.55265273158673,pos,1,r
归,55.530700614006065,pos,1,v
王,55.52727658589384,pos,1,nr
代言人,55.45794266122592,pos,3,n
汇聚,55.45477369207625,pos,2,v
正在,55.422688630025746,pos,2,t
春节快乐,55.41162853886152,pos,4,n
体现,55.369361413031214,pos,2,v
打卡,55.349248197521085,pos,2,v
春节,55.34436690214592,pos,2,t
很,55.29712467589446,pos,1,zg
面对,55.28078363376093,pos,2,v
美丽,55.177598606039,pos,2,ns
蹩,55.109475956546035,pos,1,a
黑龙江,55.10512308996688,pos,3,ns
音乐,55.073419715009194,pos,2,n
充满,55.06538046277114,pos,2,a
共青团,54.976017094838596,pos,3,nt
酱,54.97469173279123,pos,1,n
行,54.91514363369139,pos,1,zg
组织,54.90740999715849,pos,2,v
喜欢,54.90285527903333,pos,2,v
这些,54.884965393818035,pos,2,r
好好,54.80230205054303,pos,2,d
心中,54.78351423137922,pos,2,s
胡歌,54.716233395051354,pos,2,nr
口罩,54.714226063505436,pos,2,n
散,54.59760664149782,pos,1,v
永远,54.5939701572901,pos,2,d
更,54.58103581390727,pos,1,d
很棒,54.56961838259164,pos,2,a
话题,54.56071481582161,pos,2,n
勇敢,54.54906116241551,pos,2,a
到,54.547991883370685,pos,1,v
决心,54.46543891164282,pos,2,v
看到,54.322291821461455,pos,2,v
好运,54.2970197193341,pos,2,n
邓伦,54.29168196286686,pos,2,nr
再次,54.283779132945654,pos,2,d
频道,54.26067114320205,pos,2,n
新华,54.24350215322493,pos,2,nz
赞,54.13969039764438,pos,1,v
这,54.09586140678478,pos,1,r
此,54.093294463294804,pos,1,zg
玫瑰,54.05595027359206,pos,2,n
博,54.050851299712114,pos,1,nr
欢乐,54.02220220380414,pos,2,a
教授,53.99375113665066,pos,2,n
历史,53.985712173594315,pos,2,n
易烊千玺,53.96802000674404,pos,4,nr
医用,53.967303254008186,pos,2,n
每位,53.95514712919121,pos,2,r
相伴,53.863783753099185,pos,2,v
今日,53.81729810971743,pos,2,t
团体,53.755035745801614,pos,2,n
不,53.66671613074857,pos,1,d
自我,53.652424060086815,pos,2,r
超,53.58023249908185,pos,1,v
孩子,53.552167317631486,pos,2,n
家园,53.539027123877496,pos,2,n
仍,53.534194963227066,pos,1,zg
就是,53.52671501181052,pos,2,d
回家,53.51509310299888,pos,2,n
预防,53.5077835105524,pos,2,v
出发,53.50401703753495,pos,2,v
奇迹,53.46449936480134,pos,2,n
UNINE,53.43350117446364,pos,5,eng
无恙,53.393237700882125,pos,2,z
最好,53.387726951830956,pos,2,a
救治,53.33902090559356,pos,2,v
省,53.32339621512907,pos,1,n
主宰,53.25174888303988,pos,2,v
表达,53.23443290650971,pos,2,v
清欢,53.20522306918876,pos,2,v
流星,53.202760495742574,pos,2,n
抵达,53.15708308054817,pos,2,v
人们,53.15350128072694,pos,2,n
牛奶,53.139733580430146,pos,2,n
榜样,53.09991404768138,pos,2,n
哈尔滨,53.06470943921281,pos,3,ns
河北,53.0623858172235,pos,2,ns
秦,52.941262234415845,pos,1,nr
信仰,52.93833157708945,pos,2,n
公益,52.926244428064734,pos,2,n
此次,52.9144079910929,pos,2,r
千玺,52.904101256689444,pos,2,nr
Mr,52.865982650070166,pos,2,eng
准备,52.848750404476164,pos,2,v
收到,52.824370210747084,pos,2,v
厚爱,52.77716470465131,pos,2,a
款项,52.60649388126591,pos,2,n
张艺兴,52.589594404396124,pos,3,nr
筹集,52.55710446803103,pos,2,v
老,52.512168761380515,pos,1,a
加油打气,52.432327914918915,pos,4,nt
时,52.394236813819845,pos,1,n
视,52.35188471460395,pos,1,vg
人员,52.33665152538073,pos,2,n
心安,52.28646937919871,pos,2,n
光,52.25814058961859,pos,1,n
先,52.211621201021565,pos,1,d
生活,52.21092447769166,pos,2,vn
这样,52.147225099662684,pos,2,r
明年,52.1254763687733,pos,2,t
务必,52.114413472250746,pos,2,d
穿着,52.04739437209393,pos,2,v
婵,52.01369421293502,pos,1,n
敬佩,52.01015777038237,pos,2,nr
有情,51.98649985231775,pos,2,n
说,51.9620974524263,pos,1,v
不负,51.85849959268636,pos,2,v
团,51.85084884508031,pos,1,n
玉米,51.79640230666124,pos,2,nr
身体,51.77264445192893,pos,2,n
警察,51.77017186688937,pos,2,v
这里,51.760044669869664,pos,2,r
棒,51.73314301557897,pos,1,zg
真诚,51.66336161840113,pos,2,a
基金会,51.587761761959015,pos,3,n
关爱,51.5241812065779,pos,2,v
手套,51.51662351762225,pos,2,n
听,51.50964734588543,pos,1,v
硝烟,51.46650659763524,pos,2,n
送到,51.453478225492326,pos,2,v
成都,51.4296570184132,pos,2,ns
但,51.40191310778071,pos,1,c
绿洲,51.37609652068109,pos,2,n
活动,51.345666119236334,pos,2,vn
保佑,51.34078577540216,pos,2,v
队,51.327025277831176,pos,1,n
参加,51.26577992854536,pos,2,v
新年,51.260789603040116,pos,2,t
媒体,51.25089727919991,pos,2,n
伢朱,51.195286794652944,pos,2,n
齐心协力,51.1635601268283,pos,4,i
醫護人員,51.11924585707227,pos,4,n
意外,51.07901567399641,pos,2,a
像,51.06308796619009,pos,1,v
小天使,51.060874449865594,pos,3,nr
旋律,51.04383980551302,pos,2,n
主动,50.98336921890947,pos,2,b
肺炎,50.97207575789741,pos,2,n
军人,50.95453159443892,pos,2,n
路上,50.952778892693345,pos,2,s
目家,50.889717832251364,pos,2,n
神山,50.840962653766184,pos,2,ns
亦,50.82857127576135,pos,1,d
她,50.82065909453307,pos,1,r
大王,50.80140102784558,pos,2,nrt
父母,50.72360520782155,pos,2,n
真正,50.72338131569377,pos,2,d
牢记,50.72260215108903,pos,2,n
身影,50.71540662997567,pos,2,n
提供,50.70981458092125,pos,2,v
山,50.65047879611357,pos,1,n
睡,50.60159336846867,pos,1,v
健身,50.594647902696664,pos,2,v
学生,50.54376074030104,pos,2,n
荣幸,50.488843121879,pos,2,nr
休息,50.47472506819486,pos,2,v
迎,50.42878942338851,pos,1,v
KUN,50.362733189344866,pos,3,eng
真心,50.288247670858354,pos,2,d
赴,50.26947567157584,pos,1,v
阖家幸福,50.232736866846494,pos,4,i
啊,50.22494666905914,pos,1,zg
梦想,50.210795203387065,pos,2,n
望,50.191877233759726,pos,1,v
鼠年,50.18259217969786,pos,2,t
挽救,50.18037675586331,pos,2,v
啵,50.16078126601927,pos,1,y
责任,50.142857863880494,pos,2,n
IT,50.139150223583044,pos,2,eng
兄弟,50.1297579438296,pos,2,n
济南,50.104399053935026,pos,2,ns
困境,50.08094894980613,pos,2,n
只,50.05712510522418,pos,1,d
减少,50.03600422567157,pos,2,v
礼物,50.00439186666647,pos,2,n
创造,49.98528377757033,pos,2,v
齐鲁,49.9794786203848,pos,2,nr
全球,49.948878860705555,pos,2,n
沧州,49.942858922627394,pos,2,ns
报道,49.892309996233536,pos,2,v
唯,49.88187888259063,pos,1,b
北京,49.834863796009905,pos,2,ns
情,49.79596879924015,pos,1,n
取得胜利,49.79023345105399,pos,4,i
真的,49.74785616616922,pos,2,d
当天,49.7301093967034,pos,2,t
军,49.70601422781873,pos,1,n
参与,49.689239889816015,pos,2,v
奋力,49.55769297972692,pos,2,d
红,49.550689186410054,pos,1,a
小朋友,49.52644710745307,pos,3,n
偛绦炖,49.50501352601417,pos,3,n
江西,49.4864572806038,pos,2,ns
苗苗,49.449710028939855,pos,2,n
請,49.4454589196492,pos,1,zg
中医,49.40817851199124,pos,2,j
同舟共济,49.35903778145417,pos,4,i
任务,49.32663664637734,pos,2,n
出门,49.29403392626069,pos,2,v
苍白,49.25982351508122,pos,2,z
宅,49.24666697213752,pos,1,n
鸭头,49.19955137634308,pos,2,n
马云,49.19677291095808,pos,2,nr
专家,49.18825660737311,pos,2,n
录制,49.175097712359786,pos,2,v
回报,49.16995316201189,pos,2,v
贵州,49.15489165314061,pos,2,ns
拍,49.15122476571636,pos,1,v
午后,49.15040840724843,pos,2,t
裤,49.11758752008233,pos,1,n
每日,49.111085947861085,pos,2,r
宇,49.02383127691425,pos,1,nr
主持人,48.99863367745205,pos,3,n
各地,48.99318453575937,pos,2,r
陶,48.98866379775899,pos,1,nr
考上,48.97899758166338,pos,2,v
里,48.961933623878565,pos,1,f
社会,48.91037905350699,pos,2,n
如果,48.90860285514505,pos,2,c
和平,48.88115291544265,pos,2,nz
党,48.868620701581214,pos,1,n
组合,48.81814396859134,pos,2,v
网易,48.79984541744952,pos,2,n
早早,48.74959469092151,pos,2,t
医科大学,48.72393857779383,pos,4,n
幸福快乐,48.69940116963224,pos,4,nr
时间,48.666986289988856,pos,2,n
共勉,48.64584973670242,pos,2,v
演唱,48.63446665074086,pos,2,v
不仅,48.62477315419615,pos,2,c
吃水果,48.62414579016806,pos,3,n
李易峰,48.62178456499164,pos,3,nr
企鹅,48.62069197457108,pos,2,n
文艺工作者,48.608859764378394,pos,5,n
榆林,48.574021977772276,pos,2,ns
日记,48.564375866611456,pos,2,n
仙子,48.55505408314681,pos,2,n
星,48.543680291848446,pos,1,n
精彩,48.539599347278994,pos,2,n
我会,48.5367772819734,pos,2,n
一心,48.49861543026715,pos,2,d
工作,48.47985616890125,pos,2,vn
联合,48.47190913024636,pos,2,v
日子,48.43918021706562,pos,2,n
年纪,48.418695142190884,pos,2,t
邪,48.402576511258516,pos,1,a
幸运,48.374576073829644,pos,2,a
王凯,48.3520435641011,pos,2,nr
奔赴前线,48.35164770216518,pos,4,i
诗哥,48.33676114667239,pos,2,n
广大,48.336650282512664,pos,2,a
黄,48.32390205337635,pos,1,a
人生,48.23648744584215,pos,2,n
陪伴,48.21423164577583,pos,2,n
运,48.18744096664274,pos,1,n
万事如意,48.13515604521433,pos,4,i
星辰,48.12330344904676,pos,2,n
宣传,48.09092204632,pos,2,vn
已,48.08307425980918,pos,1,d
记得,48.08268782888867,pos,2,v
亲人,48.0769004163485,pos,2,n
表示,48.07079833919883,pos,2,v
新春佳节,48.06928871412934,pos,4,nr
基层,47.98908262155104,pos,2,n
因为,47.9465647470812,pos,2,c
诸事,47.92796258537521,pos,2,r
中华环境保护基金会,47.88032801658416,pos,9,nt
认可,47.87015166319869,pos,2,v
骄傲,47.86297948233473,pos,2,a
此生,47.85957773066143,pos,2,t
孤单,47.839342397509625,pos,2,a
献上,47.82790216661386,pos,2,v
研发,47.821839845061845,pos,2,j
时代,47.813732999107756,pos,2,n
感到,47.779776947485,pos,2,v
行业,47.778119990837396,pos,2,n
MD,47.776334188725976,pos,2,eng
人士,47.76919947751128,pos,2,n
中心,47.73655901705765,pos,2,n
医者,47.73372228707405,pos,2,n
凌晨,47.72808972858253,pos,2,t
钟,47.71781363099255,pos,1,nr
前面,47.680450056332624,pos,2,f
周震南,47.66108996789927,pos,3,nr
新闻周刊,47.65661841221319,pos,4,n
还有,47.65115744001659,pos,2,v
健康成长,47.642937042333486,pos,4,nz
奔,47.62693183749314,pos,1,zg
非常,47.58116526996878,pos,2,d
籽,47.55732522603785,pos,1,ng
元旦,47.55631810437957,pos,2,t
小可爱,47.53808397031298,pos,3,nr
最后,47.46421954310739,pos,2,f
艰辛,47.43923774753861,pos,2,a
观看,47.3665001474854,pos,2,v
妇联,47.35283246220791,pos,2,j
学院,47.347562418656615,pos,2,n
儿女,47.32478646790543,pos,2,n
